Date,Open,Adj Close,Returns,Range,MA_12,MA_21,HMM,MA_Signal,HMM_Signal,Main_Signal,lrets_bench,bench_prod,bench_prod_exp,lrets_strat,lrets_prod,strat_prod_exp
2019-01-24,263.2099914550781,243.863525390625,0.000531510296838178,0.008089231316337209,241.39374287923178,236.0839356921968,1,1.0,1,0.0,0.0005313690952715311,0.053102244010601936,0.054537459746776484,0.0,0.027455885850383117,0.027836271984039485
2019-01-25,265.6099853515625,245.9269561767578,0.008461416207395489,0.011530033007273177,242.08849080403647,237.46924845377603,1,1.0,1,1.0,0.008425819085699886,0.06152806309630182,0.06346034009998358,-0.008393133214383584,0.019062752635999533,0.01924560695917732
2019-01-28,263.3900146484375,244.05784606933594,-0.007600265283966956,0.007792421256572535,242.53495152791342,238.24386015392486,1,1.0,1,1.0,-0.007629294480092092,0.05389876861620973,0.055377759396245896,0.0020101986670084354,0.02107295130300797,0.02129655383433926
2019-01-29,263.9200134277344,243.73397827148438,-0.0013270124401555394,0.007886226455348755,242.88425064086914,238.91977074032738,1,1.0,1,1.0,-0.0013278937008792747,0.052570874915330454,0.053977259980463765,0.0044610585200534104,0.02553400982306138,0.025862795089306223
2019-01-30,265.1000061035156,247.59246826171875,0.015830743081445053,0.016158898821842405,243.54737981160483,239.79351951962425,1,1.0,1,1.0,0.015706743823121733,0.06827761873845219,0.0706625031968997,0.009049849002115865,0.03458385882517724,0.03518883445582954
2019-01-31,267.510009765625,249.76698303222656,0.008782636991240045,0.011972957453399546,244.51355107625326,240.67520214262464,1,1.0,1,1.0,0.008744293973307294,0.07702191271175948,0.08006574330261063,0.009820352376471048,0.04440421120164829,0.045404833841424797
2019-02-01,270.1499938964844,249.88726806640625,0.0004815890103624376,0.007504344996706491,245.26227315266928,241.55115545363654,1,1.0,1,1.0,0.00048147308359286554,0.07750338579535235,0.0805858910950541,-0.00014810849047420204,0.04425610271117408,0.04525001197504963
2019-02-04,270.1099853515625,251.64537048339844,0.007035582207113311,0.009912435301960398,246.10892740885416,242.7738800048828,1,1.0,1,1.0,0.007010947975235482,0.08451433377058783,0.08818844196370001,0.008589186127841035,0.05284528883901512,0.054266525703305035
2019-02-05,272.44000244140625,252.7002410888672,0.004191893550206771,0.005737816428487141,246.89081954956055,243.68640718005952,1,1.0,1,1.0,0.00418313204078111,0.08869746581136893,0.09275001207497735,0.001283884395726687,0.054129173234741805,0.055620951321502465
2019-02-06,272.7900085449219,252.36705017089844,-0.001318522358874863,0.00522206104749845,247.37505976359049,244.4953845796131,1,1.0,1,1.0,-0.001319392374320923,0.08737807343704801,0.0913091967513957,-0.006804896566641794,0.04732427666810001,0.0484619457063018
2019-02-07,270.94000244140625,249.96131896972656,-0.009532667594849498,0.012150952865250142,247.9364153544108,245.0844959077381,2,1.0,0,1.0,-0.009578394300941732,0.07779967913610628,0.08090610893556227,-0.008115823721591928,0.039208452946508085,0.03998724946311816
2019-02-08,268.75,250.26663208007812,0.001221441427857739,0.010267707642430013,248.4808031717936,245.6352727980841,1,1.0,1,0.0,0.0012206960751516066,0.07902037521125788,0.08222637243664077,0.0,0.039208452946508085,0.03998724946311816
2019-02-11,271.20001220703125,250.40538024902344,0.0005544013909968282,0.005406775031212119,249.0259577433268,246.1525580996559,1,1.0,1,1.0,0.0005542477673224887,0.07957462297858037,0.08282636024289314,0.0044884412323376605,0.043696894178845744,0.044665662651728555
2019-02-12,272.4200134277344,253.62547302246094,0.01285951911350769,0.008004673221323477,249.6675008138021,246.8187749953497,1,1.0,1,1.0,0.012777537578291464,0.09235216055687183,0.09675098651904657,0.00953513587749101,0.053232030056336754,0.05467433287567536
2019-02-13,275.0299987792969,254.44903564453125,0.0032471605168671314,0.004989784125035035,250.5334332784017,247.59382774716332,1,1.0,1,1.0,0.0032418998761762218,0.09559406043304805,0.10031231301930621,-0.004555318478580179,0.048676711577756576,0.049880881536017885
2019-02-14,273.7799987792969,253.88461303710938,-0.0022182147634876026,0.010151425883451859,251.37931950887045,248.21201869419642,1,1.0,1,1.0,-0.0022206786461443275,0.09337338178690373,0.0978715840021196,0.009379450907015427,0.058056162484772,0.05977451360891761
2019-02-15,276.3599853515625,256.65118408203125,0.01089696225315362,0.004635493270063407,252.13421249389648,248.93419320242745,1,1.0,1,1.0,0.010838018180930954,0.10421139996783468,0.10983504921180076,0.00043421473643912213,0.05849037722121112,0.06023478324072595
2019-02-19,276.4800109863281,257.0953063964844,0.0017304510635383075,0.007631878114248369,252.74490610758463,249.59027753557478,1,1.0,1,1.0,0.0017289555581140635,0.10594035552594874,0.11175556445306145,0.004798892652430075,0.0632892698736412,0.06533496397396843
2019-02-20,277.80999755859375,257.613525390625,0.002015668824935535,0.0060234929764990675,253.38876088460287,250.1168183826265,1,1.0,1,1.0,0.002013640090243711,0.10795399561619246,0.1139964954852779,-0.00039597973417628457,0.06289329013946492,0.06491319642933657
2019-02-21,277.70001220703125,256.6974792480469,-0.003555893042452296,0.0063325491635577436,253.80976994832358,250.75836254301527,1,1.0,1,1.0,-0.003562230257549828,0.10439176535864263,0.11003524309766566,0.0014752279400659719,0.06436851807953088,0.06648534548443807
2019-02-22,278.1099853515625,258.28900146484375,0.006199991606691935,0.007065578580400134,254.27549997965494,251.45145888555618,1,1.0,1,1.0,0.006180850733490875,0.11057261609213351,0.11691745228800343,0.009376726249428249,0.07374524432895913,0.07653251779556136
2019-02-25,280.7300109863281,258.640625,0.0013613569805994707,0.006727999613820312,254.79829788208008,252.15513029552642,1,1.0,1,1.0,0.0013604311743251275,0.11193304726645864,0.11843797565842906,-0.005715751845653327,0.0680294924833058,0.07039687667527583
2019-02-26,279.1300048828125,258.4555358886719,-0.0007156227345496147,0.005019698555475793,255.5061492919922,252.7517293294271,1,1.0,1,1.0,-0.0007158789147249132,0.11121716835173373,0.11763759601586421,-0.002187809985252394,0.0658416824980534,0.06805761156716028
2019-02-27,278.5199890136719,258.34454345703125,-0.00042944497690478034,0.0076040985585317244,256.17930857340497,253.43204825265067,1,1.0,1,1.0,-0.00042953721480722254,0.11078763113692651,0.11715763216425534,0.001578541107081452,0.06742022360513486,0.06974491580092912
2019-02-28,278.9599914550781,257.8633117675781,-0.0018627515139802986,0.004060092171153773,256.80080286661786,254.10487365722656,1,1.0,1,1.0,-0.0018644885930813883,0.10892314254384512,0.11507664509358673,0.005291435308351186,0.07271165891348605,0.07542040431702701
2019-03-01,280.44000244140625,259.4734191894531,0.0062440345268126585,0.007388270226240667,257.2881317138672,254.67063322521392,1,1.0,1,1.0,0.006224621312504071,0.1151477638563492,0.12203922216559349,0.004127838913908676,0.07683949782739473,0.07986874120354348
2019-03-04,281.6000061035156,258.52960205078125,-0.0036374328500398123,0.01816933552172717,257.628178914388,255.08790079752603,2,1.0,0,1.0,-0.003644064394992728,0.11150369946135648,0.11795787983985528,-0.007342220333746808,0.06949727749364792,0.07196914275799782
2019-03-05,279.5400085449219,258.1780090332031,-0.0013599719907860797,0.00484898561746383,257.9859619140625,255.48269798642113,1,1.0,1,0.0,-0.0013608975919835857,0.11014280186937289,0.11643748843639457,-0.0,0.06949727749364792,0.07196914275799782
2019-03-06,279.1499938964844,256.6141662597656,-0.006057226869529364,0.00790700231705288,257.98287709554035,255.7193073091053,1,1.0,1,1.0,-0.0060756462862611455,0.10406715558311175,0.10967497328328757,-0.008345699023515517,0.0611515784701324,0.06306003898973023
2019-03-07,276.8299865722656,254.467529296875,-0.008365231718024613,0.010654149786999412,257.76389567057294,255.803463890439,2,1.0,0,1.0,-0.008400416626211729,0.09566673895690002,0.10039228500008024,-0.014151551113395186,0.047000027356737216,0.048122037752854396
2019-03-08,272.94000244140625,253.95855712890625,-0.0020001458314744536,0.008185817336586965,257.4593149820964,255.87924993605841,1,1.0,1,0.0,-0.0020021487944056507,0.09366459016249437,0.09819133995825058,0.0,0.047000027356737216,0.048122037752854396
2019-03-11,275.260009765625,257.6412048339844,0.014500979005046322,0.012316913111004357,257.5379587809245,256.24495878673736,1,1.0,1,1.0,0.014396845295633757,0.10806143545812813,0.1141161895225089,0.013710662686175249,0.06071069004291246,0.062591451426107
2019-03-12,279.05999755859375,258.6127624511719,0.00377097140891558,0.004375116349289998,257.56493886311847,256.6423935663132,1,1.0,1,1.0,0.003763879120518242,0.11182531457864638,0.11831748981940837,0.00507565662727971,0.06578634667019218,0.06799851135021551
2019-03-13,280.4800109863281,260.3246765136719,0.006619603944810093,0.007420682056469063,257.7052764892578,257.114741007487,1,1.0,1,1.0,0.006597790577602369,0.11842310515624875,0.12572030868656703,0.0031680514925882413,0.06895439816278041,0.07138735080276915
2019-03-14,281.3699951171875,260.1581115722656,-0.0006398353918534161,0.004168535483600966,257.84715779622394,257.4258190336682,1,1.0,1,1.0,-0.0006400401738735987,0.11778306498237515,0.12500003299174112,-0.0029541640848888555,0.06600023407789156,0.06822696721428034
2019-03-15,280.5400085449219,261.44342041015625,0.0049404911118198225,0.0067063995036715784,258.1053975423177,257.7588849748884,1,1.0,1,1.0,0.004928326933830723,0.12271139191620586,0.13055808565553373,0.0035936605937348766,0.06959389467162644,0.07207271839496343
2019-03-18,281.54998779296875,262.3914794921875,0.003626249536300863,0.0048347526774212835,258.48274485270184,258.16397385370163,1,1.0,1,1.0,0.003619690545028128,0.12633108246123398,0.1346577713894035,0.0069374220156604065,0.07653131668728684,0.07953599729904393
2019-03-19,283.510009765625,262.4564514160156,0.00024761445742771393,0.010482860065611499,258.73133087158203,258.44041515531995,1,1.0,1,1.0,0.0002475838060276658,0.12657866626726164,0.1349387290578321,-0.0047731314531202235,0.07175818523416662,0.07439550795080785
2019-03-20,282.1600036621094,261.66644287109375,-0.0030100557279487683,0.011344151657727508,258.9927342732747,258.65808832077755,1,1.0,1,1.0,-0.0030145950570691074,0.12356407121019253,0.13152250023556067,-0.005401537526277323,0.0663566477078893,0.06860776572218463
2019-03-21,280.6400146484375,264.6219482421875,0.01129493464528708,0.01635837484513636,259.52972920735675,258.99182274228053,1,1.0,1,1.0,0.011231623157671134,0.13479569436786365,0.14430297292539307,0.009151223724642108,0.0755078714325314,0.07843171648713798
2019-03-22,283.2200012207031,259.5289611816406,-0.019246276034086462,0.01654844630128216,259.7726287841797,259.1266552153088,2,1.0,0,1.0,-0.019433896840378755,0.11536179752748489,0.12227940204184518,-0.01547827920205247,0.060029592230478934,0.06186796912210579
2019-03-25,278.8699951171875,259.333740234375,-0.0007522125714863881,0.00918451108784768,260.1781463623047,259.17640468052457,1,1.0,1,0.0,-0.0007524956253160732,0.11460930190216882,0.1214352093669091,0.0,0.060029592230478934,0.06186796912210579
2019-03-26,280.989990234375,261.2668762207031,0.007454240179395999,0.009371852697338756,260.7871729532878,259.3014642624628,1,1.0,1,1.0,0.007426594630440788,0.12203589653260961,0.12979465676316138,0.00042695294154825145,0.060456545172027185,0.062321433572160245
2019-03-27,281.1099853515625,259.900634765625,-0.005229294562101305,0.013780510167219262,260.9754587809245,259.37027849469865,2,1.0,0,1.0,-0.005243015176568962,0.11679288135604066,0.12388662770825865,-0.0027071553583540363,0.05774938981367315,0.059449453612926195
2019-03-28,280.3500061035156,260.88580322265625,0.003790558102790609,0.007668269877433298,261.16487884521484,259.49129086449034,1,1.0,1,0.0,0.0037833920406332377,0.1205762733966739,0.1281467852715361,0.0,0.05774938981367315,0.059449453612926195
2019-03-29,282.3900146484375,262.53082275390625,0.006305515711968468,0.006046743974097435,261.3487243652344,259.7135532924107,1,1.0,1,1.0,0.00628571912265999,0.1268619925193339,0.13526033255147252,0.008146891060501371,0.06589628087417451,0.06811592737031513
2019-04-01,284.70001220703125,265.6441650390625,0.011858959083347997,0.006188501418412873,261.80589548746747,260.0073983328683,1,1.0,1,1.0,0.011789192657867285,0.13865118517720118,0.14872333838414864,0.0046956538925527844,0.0705919347667273,0.07314322406771767
2019-04-02,286.0400085449219,265.77435302734375,0.0004900841253641097,0.003998788674038023,262.1668065388997,260.3523864746094,1,1.0,1,1.0,0.0004899640733612618,0.13914114925056245,0.14928630945672583,0.004464911644738061,0.07505684641146536,0.0779454264722168
2019-04-03,287.32000732421875,266.1926574707031,0.0015739082367978163,0.0070341549103236645,262.4835713704427,260.7340364002046,1,1.0,1,1.0,0.0015726709413184483,0.1407138201918809,0.1510951806456189,-0.0018812356677946444,0.07317561074367071,0.07591946334255018
2019-04-04,286.7799987792969,266.8989562988281,0.002653337003492462,0.005069688612092005,262.85378011067706,261.22378830682663,1,1.0,1,1.0,0.0026498231191725225,0.14336364331105342,0.15414942408296772,0.00396734337749741,0.07714295412116812,0.08019648389478706
2019-04-05,287.9200134277344,268.1907653808594,0.004840067941610515,0.003581358683720337,263.39747365315753,261.8772757393973,1,1.0,1,1.0,0.004828392470995455,0.14819203578204887,0.15973558571029978,0.0006249528680824445,0.07776790698925057,0.08087176677349706
2019-04-08,288.1000061035156,268.3951110839844,0.0007619416083726183,0.0053589747401912025,263.71190388997394,262.56473068963913,1,1.0,1,1.0,0.0007616514782307976,0.14895368726027966,0.160619236507763,-0.0013198740340563204,0.07644803295519424,0.07944609325608476
2019-04-09,287.7200012207031,267.01971435546875,-0.005124522287163535,0.004813304173276078,264.3361333211263,263.0113263811384,1,1.0,1,1.0,-0.005137697682512105,0.14381598957776756,0.1546716173633682,0.00017372254580526499,0.0766217555009995,0.07963363366899201
2019-04-10,287.7699890136719,267.930419921875,0.0034106304420424838,0.0037590654659467315,265.05252329508465,263.4550243559338,1,1.0,1,1.0,0.0034048274329061116,0.14722081701067366,0.1586097755321101,0.0036767214623219134,0.08029847696332142,0.0836104521683334
2019-04-11,288.8299865722656,267.8561096191406,-0.0002773492564078772,0.004381423688913033,265.6016260782878,263.8136640276228,1,1.0,1,1.0,-0.00027738772482584803,0.1469434292858478,0.15828843597239928,0.004042689730559955,0.08434116669388136,0.0880000198670221
2019-04-12,290.0,269.66845703125,0.006766123104999577,0.007666659891099714,266.41561126708984,264.26653762090774,1,1.0,1,1.0,0.00674333562491213,0.15368676491075994,0.16612555812128615,0.0008272102995280973,0.08516837699340946,0.0889003970386355
2019-04-15,290.239990234375,269.4918518066406,-0.0006548975974186577,0.004393315311478796,267.1327819824219,264.6497962588356,1,1.0,1,1.0,-0.000655112136522753,0.1530316527742372,0.16536186529498398,0.002443339778400123,0.08761171677180958,0.09156420366055285
2019-04-16,290.95001220703125,269.66845703125,0.0006553267693454323,0.0052159231973230025,267.7275848388672,264.9963189987909,1,1.0,1,1.0,0.0006551121365227591,0.15368676491075994,0.16612555812128615,0.0015453997571668909,0.08915711652897647,0.09325241085732805
2019-04-17,291.3999938964844,269.0085754394531,-0.0024470106702928485,0.008443207459979396,268.0079523722331,265.3083249046689,1,1.0,1,1.0,-0.002450009494004415,0.15123675541675552,0.16327203643766208,-0.004471160648905975,0.0846859558800705,0.08837521518637326
2019-04-18,290.1000061035156,269.538330078125,0.0019692853203896465,0.0057507227916913095,268.32161712646484,265.6831766764323,1,1.0,1,1.0,0.0019673488199841967,0.15320410423673972,0.16556285098263857,-0.0032109152672895993,0.0814750406127809,0.08488613915283483
2019-04-22,289.1700134277344,269.7706604003906,0.0008619565246927863,0.004739319481356308,268.61978403727215,265.9283534458705,1,1.0,1,1.0,0.0008615852534986573,0.15406568949023838,0.16656751548698256,0.0052081836521712666,0.08668322426495216,0.09055116484895143
2019-04-23,290.67999267578125,272.1963195800781,0.008991560372382024,0.00936574993093564,269.0612309773763,266.53156098865327,1,1.0,1,1.0,0.008951376988008904,0.1630170664782473,0.17705677773094353,0.007232677131347048,0.09391590139629921,0.09846736246117449
2019-04-24,292.7900085449219,271.5922546386719,-0.002219225235440936,0.003731969427044346,269.34468841552734,267.1152997698103,1,1.0,1,1.0,-0.0022216913650373224,0.16079537511320996,0.17444462362625623,-0.0022909976461200376,0.09162490375017918,0.0959536568657049
2019-04-25,292.1199951171875,271.4249267578125,-0.0006160996052041456,0.007051173650817644,269.597173055013,267.59901646205356,1,1.0,1,1.0,-0.000616289472554717,0.16017908564065525,0.17372104875730576,-6.842974782755265e-05,0.09155647400235162,0.09587866359924924
2019-04-26,292.1000061035156,272.68896484375,0.004657044955437728,0.007725587403671241,270.0696105957031,268.2079845610119,1,1.0,1,1.0,0.0046462344718580404,0.1648253201125133,0.17918712044651208,0.004815513220858833,0.09637198722321046,0.10116860846955134
2019-04-29,293.510009765625,273.1164245605469,0.001567572479663104,0.003544557213255528,270.5017776489258,268.79039510091144,1,1.0,1,1.0,0.0015663451204059211,0.16639166523291923,0.18103558172489742,-6.82096465341489e-05,0.09630377757667631,0.10109350070955925
2019-04-30,293.489990234375,273.2558288574219,0.0005104207742148148,0.008289883525766983,270.9517542521159,269.3011096772693,1,1.0,1,1.0,0.0005102905538410115,0.16690195578676026,0.1816384068208965,0.004182223345535438,0.10048600092221174,0.10570816270115113
2019-05-01,294.7200012207031,271.201904296875,-0.007516489471185439,0.010795149231799916,271.0795415242513,269.56576392764134,2,1.0,0,1.0,-0.007544880635568024,0.15935707515119224,0.17275663417727904,-0.010368471388956621,0.09011752953325512,0.09430288905538942
2019-05-02,291.67999267578125,270.61639404296875,-0.0021589459536586197,0.010983777680404705,271.1732533772786,269.7963373093378,1,1.0,1,0.0,-0.002161279837231409,0.15719579531396083,0.1702247159872956,0.0,0.09011752953325512,0.09430288905538942
2019-05-03,292.82000732421875,273.2651062011719,0.009787700289076273,0.010436006427444244,271.4729741414388,270.13312058221726,1,1.0,1,1.0,0.009740111024940415,0.16693590633890124,0.18167852477824864,-0.012266744704249604,0.07785078482900552,0.08096135080279354
2019-05-06,289.25,272.14056396484375,-0.004115206115998804,0.015264810506328885,271.7339731852214,270.3827209472656,2,1.0,0,1.0,-0.0041236968788528,0.16281220946004843,0.1768156740859368,0.0031066435271059683,0.08095742835611149,0.08432473409772179
2019-05-07,290.1499938964844,267.5959167480469,-0.01669963180271783,0.01749413961271573,271.57210540771484,270.3543948218936,3,1.0,0,0.0,-0.0168406427454893,0.14597156671455913,0.15716328562903437,-0.0,0.08095742835611149,0.08432473409772179
2019-05-08,287.5299987792969,267.22412109375,-0.0013893921058852898,0.008923894454517578,271.3598937988281,270.2986333937872,2,1.0,0,0.0,-0.0013903582060622306,0.1445812085084969,0.15555553209476125,-0.0,0.08095742835611149,0.08432473409772179
2019-05-09,285.2300109863281,266.4156494140625,-0.00302544424649398,0.014225199269129352,270.87817128499347,270.2698683965774,3,1.0,0,0.0,-0.003030030154880849,0.14155117835361605,0.15205946325868092,0.0,0.08095742835611149,0.08432473409772179
2019-05-10,285.6199951171875,267.75390625,0.005023191538788163,0.023521129775276872,270.5583089192708,270.26146298363096,3,1.0,0,0.0,0.005010617402786808,0.14656179575640285,0.15784647860670264,-0.0,0.08095742835611149,0.08432473409772179
2019-05-13,282.4200134277344,261.0252380371094,-0.025130046867021694,0.0127174566918129,269.6916681925456,269.9361833844866,3,0.0,0,0.0,-0.025451198282453673,0.12111059747394917,0.1287497423345001,-0.0,0.08095742835611149,0.08432473409772179
2019-05-14,281.989990234375,263.3858337402344,0.009043553492668055,0.011530955932661513,268.9164072672526,269.6370108468192,1,0.0,1,0.0,0.00900290544748943,0.1301135029214386,0.13895765100913748,-0.0,0.08095742835611149,0.08432473409772179
2019-05-15,281.5899963378906,264.92852783203125,0.0058571642593290285,0.015673883607148387,268.2340825398763,269.41970970517116,1,0.0,1,0.0,0.0058400777592430815,0.1359535806806817,0.1456287130555176,0.0,0.08095742835611149,0.08432473409772179
2019-05-16,285.8399963378906,267.3822021484375,0.009261646288095893,0.012073003819823347,267.74461364746094,269.3108404250372,1,0.0,1,0.0,0.009219020231616602,0.1451726009122983,0.15623912097332426,-0.0,0.08095742835611149,0.08432473409772179
2019-05-17,285.1400146484375,265.6534729003906,-0.006465386380082094,0.012205425946706372,267.2822443644206,269.1510736374628,2,0.0,0,0.0,-0.006486377516726248,0.13868622339557204,0.14876358830846526,-0.0,0.08095742835611149,0.08432473409772179
2019-05-20,284.05999755859375,263.8970031738281,-0.006611883170151933,0.010031069464786935,266.7222951253255,268.88243902297245,2,0.0,0,0.0,-0.006633838500578538,0.13205238489499352,0.1411680976724452,0.0,0.08095742835611149,0.08432473409772179
2019-05-21,285.8299865722656,266.2762145996094,0.00901568186514834,0.004832796154111696,266.139887491862,268.7160368419829,1,0.0,1,0.0,0.008975283237959444,0.14102766813295298,0.1514565061957165,-0.0,0.08095742835611149,0.08432473409772179
2019-05-22,285.45001220703125,265.4583740234375,-0.0030713992888986574,0.0055769775652454445,265.5830383300781,268.3951822916667,1,0.0,1,0.0,-0.00307612571600559,0.13795154241694738,0.14791992350138927,-0.0,0.08095742835611149,0.08432473409772179
2019-05-23,283.1600036621094,262.21484375,-0.012218602202208606,0.009409359738900003,265.1346155802409,267.9486389160156,2,0.0,0,0.0,-0.012293863004959315,0.12565767941198805,0.13389394659613596,0.0,0.08095742835611149,0.08432473409772179
2019-05-24,283.739990234375,262.8096008300781,0.0022682052303841793,0.007479938659764596,264.76673889160156,267.53838530040923,1,0.0,1,0.0,0.0022656367360821754,0.12792331614807023,0.13646585077650641,-0.0,0.08095742835611149,0.08432473409772179
2019-05-28,283.0899963378906,260.36529541015625,-0.009300670189375082,0.014350440665410247,264.2625427246094,266.9515438988095,2,0.0,0,0.0,-0.009344191484026385,0.11857912466404384,0.12589595671694642,-0.0,0.08095742835611149,0.08432473409772179
2019-05-29,278.9100036621094,258.61810302734375,-0.006710542509362205,0.009576791508500992,263.501225789388,266.26114763532365,2,0.0,0,0.0,-0.006733159437772003,0.11184596522627184,0.1183405840382783,0.0,0.08095742835611149,0.08432473409772179
2019-05-30,279.1099853515625,259.32440185546875,0.002731049450356293,0.008027108476748701,263.35948944091797,265.59774634951634,1,0.0,1,0.0,0.002727326910892126,0.11457329213716397,0.12139482747562735,-0.0,0.08095742835611149,0.08432473409772179
2019-05-31,276.20001220703125,255.82997131347656,-0.013475131985225874,0.006830420540313353,262.72983423868817,264.8657495407831,2,0.0,0,0.0,-0.013566745510000349,0.10100654662716362,0.10628388416784351,-0.0,0.08095742835611149,0.08432473409772179
2019-06-03,275.30999755859375,255.17947387695312,-0.002542694404348622,0.012669784691772934,261.91741307576496,264.1306581043062,2,0.0,0,0.0,-0.002545932541993219,0.0984606140851704,0.103470942325949,0.0,0.08095742835611149,0.08432473409772179
2019-06-04,277.1199951171875,260.7185363769531,0.02170653625013319,0.014677165896390676,261.3621075948079,263.533202398391,1,0.0,1,0.0,0.021474304020766704,0.11993491810593711,0.1274234743365159,0.0,0.08095742835611149,0.08432473409772179
2019-06-05,282.3299865722656,262.9769592285156,0.008662302584796722,0.00952476755277809,261.13906478881836,263.09684026808964,1,0.0,1,0.0,0.008625000103893126,0.12855991820983023,0.13718955761242158,0.0,0.08095742835611149,0.08432473409772179
2019-06-06,283.2900085449219,264.6869201660156,0.006502322266241256,0.01054598999012235,261.204891204834,262.9583166213263,1,0.0,1,0.0,0.006481273364040184,0.13504119157387043,0.1445839305938219,0.0,0.08095742835611149,0.08432473409772179
2019-06-07,285.92999267578125,267.33563232421875,0.010006962779051554,0.010884076347135174,261.2931760152181,262.96362667992,1,0.0,1,0.0,0.009957224670050776,0.1449984162439212,0.15603773938477472,0.0,0.08095742835611149,0.08432473409772179
2019-06-10,289.3699951171875,268.5625305175781,0.004589355271097606,0.0067504837469885,261.55185572306317,263.06585911342074,1,0.0,1,0.0,0.00457885629030888,0.1495772725342301,0.16134320727760798,0.0,0.08095742835611149,0.08432473409772179
2019-06-11,290.989990234375,268.4974060058594,-0.0002424929181045199,0.011173576592896195,262.0754025777181,263.1012638636998,1,0.0,1,0.0,-0.0002425223242661387,0.14933475020996395,0.16106158977435436,-0.0,0.08095742835611149,0.08432473409772179
2019-06-12,288.6400146484375,268.0234375,-0.0017652628861860586,0.005003135309437079,262.50988896687824,263.43451145717074,1,0.0,1,0.0,-0.0017668227987555473,0.14756792741120842,0.15901201084134953,0.0,0.08095742835611149,0.08432473409772179
